Enrichment,GH,Active_Rate,Hits,Actives,filename,fbase,max_feat,min_feat,avg_feat,max_centr,min_centr,avg_centr,receptor,hyd,don,acc,ani,cat,aro,donhyd,catdon,hydaro,aniacc,donacc,features,s_score,hyd_prop,don_prop,acc_prop,ani_prop,cat_prop,aro_prop,donhyd_prop,catdon_prop,hydaro_prop,aniacc_prop,donacc_prop,quality
0,0,0,2,0,2606.ph4,2606,3.7649367,1.3507091,2.3122351,32.701424,30.346937,31.352041,D2,2,2,1,0,0,0,0,0,0,0,0,5,-1.0789474,0.4,0.4,0.2,0,0,0,0,0,0,0,0,Not Quality
1.8666667,0.051588088,0.2173913,46,10,4830.ph4,4830,3.7650034,1.891409,2.708015,36.683601,34.309944,35.51046,D2,3,1,1,0,0,0,0,0,0,0,0,5,-0.85833335,0.6,0.2,0.2,0,0,0,0,0,0,0,0,Not Quality
0,0,0,9,0,2525.ph4,2525,3.7722361,1.4322832,2.7188308,37.687195,34.200569,36.151093,D2,2,1,2,0,0,0,0,0,0,0,0,5,-2.7223394,0.4,0.2,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,3,0,1312.ph4,1312,3.7768126,0.51643878,2.365741,31.695744,28.072304,29.855839,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.14,1,0,0,0,0,0,0,0,0,0,0,Not Quality
0,0,0,3,0,2149.ph4,2149,3.7792342,0.51769197,2.671298,32.845913,29.226223,30.331247,D2,3,0,2,0,0,0,0,0,0,0,0,5,-0.55000001,0.6,0,0.4,0,0,0,0,0,0,0,0,Not Quality
1.7173333,0.005295841,0.2,5,1,4825.ph4,4825,3.7863789,1.5309983,2.615638,35.725227,33.735352,34.666298,D2,2,1,1,0,0,0,0,1,0,0,0,5,-2.2996829,0.4,0.2,0.2,0,0,0,0,0.2,0,0,0,Not Quality
0,0,0,7,0,2632.ph4,2632,3.7968221,1.3987842,2.6345303,36.284611,32.580673,34.559196,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.10833333,1,0,0,0,0,0,0,0,0,0,0,Not Quality
0,0,0,1,0,2054.ph4,2054,3.7970443,1.0410057,2.3266132,35.180256,32.580673,34.18232,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.92307693,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0,0,0,3,0,1857.ph4,1857,3.8001165,1.1899365,2.8190897,36.683601,34.049026,35.523205,D2,0,2,3,0,0,0,0,0,0,0,0,5,-1.6333333,0,0.4,0.6,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,405.ph4,405,3.8086488,0.62065613,2.2088287,31.457491,29.165495,30.058327,D2,3,0,0,0,0,0,0,0,0,2,0,5,-0.14166667,0.6,0,0,0,0,0,0,0,0,0.4,0,Not Quality
0,0,0,2,0,2212.ph4,2212,3.8284495,1.3311503,2.7670412,37.830078,34.482174,36.467148,D2,0,2,3,0,0,0,0,0,0,0,0,5,-1.0333333,0,0.4,0.6,0,0,0,0,0,0,0,0,Not Quality
0,0,0,11,0,2919.ph4,2919,3.8455338,1.3995517,2.584558,36.141663,32.580673,34.799347,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.1,1,0,0,0,0,0,0,0,0,0,0,Not Quality
0,0,0,1,0,1905.ph4,1905,3.8457077,0.6888178,2.6138296,32.807777,29.297132,30.823,D2,1,2,2,0,0,0,0,0,0,0,0,5,-1.2,0.2,0.4,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,8,0,656.ph4,656,3.8653171,1.3268572,2.516535,36.585026,34.309944,35.087002,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.1631579,1,0,0,0,0,0,0,0,0,0,0,Not Quality
0,0,0,2,0,2450.ph4,2450,3.866214,1.2005707,2.5462739,34.095772,31.440622,32.822929,D2,3,1,1,0,0,0,0,0,0,0,0,5,-0.35789475,0.6,0.2,0.2,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1516.ph4,1516,3.8663216,1.379618,2.3866518,35.702057,34.08157,34.824074,D2,0,2,2,0,0,0,0,0,0,0,1,5,-1.1882353,0,0.4,0.4,0,0,0,0,0,0,0,0.2,Not Quality
0.95407408,0.004381957,0.11111111,9,1,2840.ph4,2840,3.8760977,1.417374,2.4443107,32.67701,29.34314,30.635658,D2,3,0,2,0,0,0,0,0,0,0,0,5,-0.26875001,0.6,0,0.4,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,2805.ph4,2805,3.8764403,0.79141933,2.0829551,33.077633,29.42004,30.683552,D2,2,1,1,0,0,0,0,0,0,0,1,5,-0.66428572,0.4,0.2,0.2,0,0,0,0,0,0,0,0.2,Not Quality
0,0,0,1,0,3698.ph4,3698,3.8801625,0.54678971,2.6916039,33.99366,31.445309,32.597313,D2,0,1,2,0,0,0,0,1,0,0,1,5,-3.5346661,0,0.2,0.4,0,0,0,0,0.2,0,0,0.2,Not Quality
NaN,NaN,NaN,0,0,2518.ph4,2518,3.8859446,0.70759666,2.1456299,32.332844,29.164013,30.589321,D2,5,0,0,0,0,0,0,0,0,0,0,5,-1.0307128,1,0,0,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,217.ph4,217,3.8875604,0.51335853,2.1575382,32.021828,28.724344,30.206802,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.45454547,1,0,0,0,0,0,0,0,0,0,0,Not Quality
0,0,0,7,0,2646.ph4,2646,3.8875604,0.6462422,2.1486712,32.021828,28.724344,30.275352,D2,4,1,0,0,0,0,0,0,0,0,0,5,-4.4703565,0.8,0.2,0,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4787.ph4,4787,3.890739,0.73850524,2.4011979,31.458008,29.356289,30.170725,D2,2,0,3,0,0,0,0,0,0,0,0,5,-0.15833333,0.4,0,0.6,0,0,0,0,0,0,0,0,Not Quality
0.20943089,0.003325761,0.024390243,41,1,1979.ph4,1979,3.8909252,1.3169973,2.6420648,36.412884,33.95866,35.048721,D2,3,1,1,0,0,0,0,0,0,0,0,5,-0.41052631,0.6,0.2,0.2,0,0,0,0,0,0,0,0,Not Quality
0,0,0,2,0,3799.ph4,3799,3.8909252,0.55673152,2.2558613,35.47422,33.95866,34.853333,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.21428572,1,0,0,0,0,0,0,0,0,0,0,Not Quality
0,0,0,3,0,1631.ph4,1631,3.8921621,1.0475667,2.2431595,36.97065,34.13937,35.441063,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.24166666,1,0,0,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,2207.ph4,2207,3.8937533,0.52654535,2.2815475,38.528454,36.070393,37.64172,D2,0,1,3,0,0,0,0,0,0,0,1,5,-1.125,0,0.2,0.6,0,0,0,0,0,0,0,0.2,Not Quality
0,0,0,18,0,4405.ph4,4405,3.8966088,1.581858,2.9320333,32.446579,28.803307,30.387819,D2,3,0,0,0,0,0,0,1,0,0,1,5,-0.70999998,0.6,0,0,0,0,0,0,0.2,0,0,0.2,Not Quality
0.30666667,0.003515357,0.035714287,28,1,1563.ph4,1563,3.8974018,1.3609684,2.5713868,30.269241,27.505104,28.881643,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.12727273,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,2765.ph4,2765,3.9036303,0.78869069,2.6461079,36.964127,33.816006,35.171837,D2,0,2,3,0,0,0,0,0,0,0,0,5,-0.96153843,0,0.4,0.6,0,0,0,0,0,0,0,0,Not Quality
0,0,0,6,0,2014.ph4,2014,3.9068875,1.6106151,2.600395,36.29245,33.816006,34.874744,D2,2,1,1,0,0,0,0,0,0,0,1,5,-2.617296,0.4,0.2,0.2,0,0,0,0,0,0,0,0.2,Not Quality
NaN,NaN,NaN,0,0,4673.ph4,4673,3.911566,1.3756428,2.7632463,31.679218,28.425333,30.202339,D2,4,0,0,0,0,0,0,0,0,1,0,5,-0.1875,0.8,0,0,0,0,0,0,0,0,0.2,0,Not Quality
0.53666669,0.003853984,0.0625,16,1,4435.ph4,4435,3.9141867,1.3391315,2.7282495,34.380592,32.01189,32.890736,D2,2,1,2,0,0,0,0,0,0,0,0,5,-0.44999999,0.4,0.2,0.4,0,0,0,0,0,0,0,0,Not Quality
1.752381,0.050057985,0.20408164,49,10,3480.ph4,3480,3.9186885,0.52933639,2.7281938,35.579197,32.332844,33.830181,D2,4,0,0,0,0,0,0,1,0,0,0,5,-2.9607329,0.8,0,0,0,0,0,0,0.2,0,0,0,Not Quality
0,0,0,5,0,3076.ph4,3076,3.9236596,1.2100133,2.4399121,32.360027,29.600584,31.08605,D2,5,0,0,0,0,0,0,0,0,0,0,5,-1.3022772,1,0,0,0,0,0,0,0,0,0,0,Not Quality
0,0,0,2,0,4591.ph4,4591,3.9236596,0.96181852,2.0697463,32.220173,29.600584,30.786921,D2,4,1,0,0,0,0,0,0,0,0,0,5,-0.61818182,0.8,0.2,0,0,0,0,0,0,0,0,0,Not Quality
0,0,0,2,0,3120.ph4,3120,3.9269924,0.51277381,1.9811279,30.955746,28.083513,29.494152,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.18571429,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0,0,0,3,0,4450.ph4,4450,3.9280214,1.4947007,2.4813216,29.533392,27.336866,28.493053,D2,2,1,2,0,0,0,0,0,0,0,0,5,-2.4443219,0.4,0.2,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,1,0,4031.ph4,4031,3.9357738,1.4377197,2.4423237,36.284611,33.867203,34.92527,D2,3,0,0,0,0,0,0,2,0,0,0,5,-2.4146879,0.6,0,0,0,0,0,0,0.4,0,0,0,Not Quality
0,0,0,46,0,192.ph4,192,3.938664,1.8042253,2.8061271,36.97065,34.070015,35.393574,D2,3,1,1,0,0,0,0,0,0,0,0,5,-0.79230767,0.6,0.2,0.2,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3545.ph4,3545,3.943074,1.454656,2.6789019,36.141663,33.15155,35.049206,D2,3,0,1,0,0,0,0,0,0,0,1,5,-0.67000002,0.6,0,0.2,0,0,0,0,0,0,0,0.2,Not Quality
0,0,0,6,0,3908.ph4,3908,3.9513767,1.5319951,2.4615915,29.755161,26.462587,28.472927,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.57857144,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0,0,0,9,0,4909.ph4,4909,3.9526601,1.465222,2.6405752,35.124413,31.261135,33.489418,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.2375,1,0,0,0,0,0,0,0,0,0,0,Not Quality
0,0,0,12,0,1117.ph4,1117,3.9565978,1.2541662,2.7018247,36.091736,33.872704,35.331547,D2,1,2,2,0,0,0,0,0,0,0,0,5,-0.53333336,0.2,0.4,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,6,0,4331.ph4,4331,3.9629638,1.4586942,2.7210624,33.223824,31.034122,32.301891,D2,1,2,1,0,0,0,0,1,0,0,0,5,-2.3139889,0.2,0.4,0.2,0,0,0,0,0.2,0,0,0,Not Quality
0,0,0,7,0,2049.ph4,2049,3.9716003,1.2426811,2.476223,36.06123,33.15155,34.854904,D2,4,0,1,0,0,0,0,0,0,0,0,5,-1.0625,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0.57244444,0.003901582,0.06666667,15,1,4067.ph4,4067,3.9799645,1.3643805,2.5834658,37.149979,34.509892,35.718067,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.71249998,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
1.4311111,0.009824253,0.16666667,12,2,2702.ph4,2702,3.9849474,1.0314795,2.9770446,35.892826,34.667515,35.247417,D2,3,0,2,0,0,0,0,0,0,0,0,5,-0.88571429,0.6,0,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,11,0,4721.ph4,4721,3.9895091,1.5312272,2.837321,36.97065,34.342663,35.489574,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.57222223,1,0,0,0,0,0,0,0,0,0,0,Not Quality
0,0,0,12,0,1241.ph4,1241,3.9901435,1.5322275,2.6530662,36.133404,32.648026,34.643414,D2,5,0,0,0,0,0,0,0,0,0,0,5,-2.1852853,1,0,0,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3084.ph4,3084,3.9903176,0.89083558,2.3948882,33.084621,30.569654,31.575598,D2,1,3,1,0,0,0,0,0,0,0,0,5,-1.425,0.2,0.6,0.2,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1860.ph4,1860,3.9982851,1.4586408,2.8275728,32.568344,29.164013,30.930254,D2,3,0,0,0,0,0,0,0,0,0,2,5,-0.21250001,0.6,0,0,0,0,0,0,0,0,0,0.4,Not Quality
0.61333334,0.014710855,0.071428575,56,4,4436.ph4,4436,4.015779,1.0229472,3.0716958,30.955746,27.67342,29.357479,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.11818182,1,0,0,0,0,0,0,0,0,0,0,Not Quality
0,0,0,1,0,2279.ph4,2279,4.0381031,0.68320274,2.1989608,32.42725,29.164013,30.562567,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.56666666,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,2351.ph4,2351,4.0396895,0.784468,2.2382228,37.207542,34.009232,35.48201,D2,1,1,2,0,0,0,0,0,0,0,1,5,-2.5339265,0.2,0.2,0.4,0,0,0,0,0,0,0,0.2,Not Quality
0,0,0,7,0,2466.ph4,2466,4.0443745,0.61104256,2.5867488,31.841402,29.226223,30.153967,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.43571427,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0,0,0,8,0,2381.ph4,2381,4.0501709,0.82765877,2.7580118,35.579197,34.054382,34.615959,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.35714287,1,0,0,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4066.ph4,4066,4.0561872,1.231931,2.7648246,32.021828,28.209372,30.052116,D2,3,1,0,0,0,0,0,0,0,1,0,5,-0.75785559,0.6,0.2,0,0,0,0,0,0,0,0.2,0,Not Quality
0,0,0,5,0,2012.ph4,2012,4.0636296,0.7789737,2.4256454,31.539555,29.775167,30.5795,D2,4,0,0,0,0,0,0,0,0,0,1,5,-0.21428572,0.8,0,0,0,0,0,0,0,0,0,0.2,Not Quality
0.57244444,0.003901582,0.06666667,15,1,4515.ph4,4515,4.067328,1.5310581,2.6749902,36.412884,32.648026,34.635933,D2,3,1,1,0,0,0,0,0,0,0,0,5,-2.4581907,0.6,0.2,0.2,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4605.ph4,4605,4.0750308,1.4555634,2.8020399,33.380695,30.514967,32.151161,D2,1,1,1,0,0,0,0,2,0,0,0,5,-2.0872183,0.2,0.2,0.2,0,0,0,0,0.4,0,0,0,Not Quality
1.3210256,0.009555225,0.15384616,13,2,2073.ph4,2073,4.0768008,1.5319092,2.9076488,29.370558,26.874779,28.19776,D2,2,1,2,0,0,0,0,0,0,0,0,5,-0.37692308,0.4,0.2,0.4,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3789.ph4,3789,4.0795445,1.0328776,2.6639435,33.224083,29.566519,31.169012,D2,2,1,0,0,0,0,0,0,0,2,0,5,-0.95454544,0.4,0.2,0,0,0,0,0,0,0,0.4,0,Not Quality
0,0,0,1,0,3869.ph4,3869,4.0833163,1.0048981,2.420028,32.446579,30.093143,31.37402,D2,2,1,1,0,0,0,0,0,0,0,1,5,-0.47222221,0.4,0.2,0.2,0,0,0,0,0,0,0,0.2,Not Quality
0,0,0,1,0,1902.ph4,1902,4.0888805,0.51477957,2.5568483,33.380695,29.367954,31.306364,D2,2,2,1,0,0,0,0,0,0,0,0,5,-1.7059387,0.4,0.4,0.2,0,0,0,0,0,0,0,0,Not Quality
0,0,0,14,0,3104.ph4,3104,4.0954895,1.6819483,2.8123155,32.119755,28.136944,30.482662,D2,1,1,3,0,0,0,0,0,0,0,0,5,-1.3221637,0.2,0.2,0.6,0,0,0,0,0,0,0,0,Not Quality
0,0,0,1,0,98.ph4,98,4.0980387,1.4231353,2.6529019,35.700741,32.648026,34.60078,D2,3,0,1,0,0,0,0,0,0,0,1,5,-0.44285715,0.6,0,0.2,0,0,0,0,0,0,0,0.2,Not Quality
0.78060603,0.004167865,0.090909094,11,1,3298.ph4,3298,4.0980473,2.2326062,3.045069,37.830078,33.991474,36.096821,D2,0,2,3,0,0,0,0,0,0,0,0,5,-0.72727275,0,0.4,0.6,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4664.ph4,4664,4.1008406,1.417374,2.9276659,30.236593,27.096954,29.120461,D2,2,0,1,0,0,0,0,0,0,2,0,5,-0.85454547,0.4,0,0.2,0,0,0,0,0,0,0.4,0,Not Quality
0,0,0,6,0,4429.ph4,4429,4.1162601,0.87824941,2.7507374,31.204912,27.113539,29.551706,D2,2,0,3,0,0,0,0,0,0,0,0,5,-0.40572935,0.4,0,0.6,0,0,0,0,0,0,0,0,Not Quality
0,0,0,17,0,1035.ph4,1035,4.1200113,0.80587095,2.6073668,32.463535,29.226223,30.545635,D2,3,1,1,0,0,0,0,0,0,0,0,5,-1.9042364,0.6,0.2,0.2,0,0,0,0,0,0,0,0,Not Quality
0,0,0,2,0,2945.ph4,2945,4.1203294,1.2046169,2.772016,29.525812,26.691652,28.267235,D2,2,1,1,0,0,0,0,0,0,0,1,5,-0.22,0.4,0.2,0.2,0,0,0,0,0,0,0,0.2,Not Quality
1.7173333,0.005295841,0.2,5,1,4461.ph4,4461,4.1235471,0.98625451,2.6045611,32.807777,29.34314,30.740255,D2,2,1,2,0,0,0,0,0,0,0,0,5,-0.63125002,0.4,0.2,0.4,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1763.ph4,1763,4.1235991,0.78515923,2.5895858,33.337448,30.093143,31.405758,D2,2,1,1,0,0,0,0,1,0,0,0,5,-1.8557761,0.4,0.2,0.2,0,0,0,0,0.2,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3866.ph4,3866,4.1281157,1.0597104,2.9493394,29.968899,26.75326,28.484175,D2,3,0,0,0,0,0,0,0,0,2,0,5,-0.15555556,0.6,0,0,0,0,0,0,0,0,0.4,0,Not Quality
2.8622222,0.006643234,0.33333334,3,1,4644.ph4,4644,4.1387658,1.250978,2.4950962,29.64411,27.336866,28.623299,D2,2,1,2,0,0,0,0,0,0,0,0,5,-2.069361,0.4,0.2,0.4,0,0,0,0,0,0,0,0,Quality
NaN,NaN,NaN,0,0,243.ph4,243,4.1416788,0.99411768,2.4708102,35.56459,32.725368,34.193336,D2,0,1,1,0,0,0,0,3,0,0,0,5,-1.6945777,0,0.2,0.2,0,0,0,0,0.6,0,0,0,Not Quality
0,0,0,3,0,2335.ph4,2335,4.145772,0.56241447,2.498584,38.207619,34.423878,35.55164,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.1125,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0,0,0,16,0,2225.ph4,2225,4.1517634,0.73697013,2.9298825,37.665714,34.222649,35.493984,D2,4,1,0,0,0,0,0,0,0,0,0,5,-0.23333333,0.8,0.2,0,0,0,0,0,0,0,0,0,Not Quality
0,0,0,3,0,1742.ph4,1742,4.1540985,0.8607648,2.4009545,31.204912,29.226223,29.878622,D2,3,0,2,0,0,0,0,0,0,0,0,5,-0.39923197,0.6,0,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,1,0,4208.ph4,4208,4.1606236,0.97297633,2.5370355,32.360027,28.803307,30.600386,D2,5,0,0,0,0,0,0,0,0,0,0,5,-0.28260869,1,0,0,0,0,0,0,0,0,0,0,Not Quality
0,0,0,5,0,1154.ph4,1154,4.1606455,1.136807,2.5054045,38.207619,34.690998,35.806637,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.42500001,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0,0,0,4,0,2209.ph4,2209,4.1705475,0.63138658,2.4700217,32.220173,29.538279,30.700384,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.12,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0,0,0,7,0,4607.ph4,4607,4.1745491,1.064412,2.79004,34.380592,30.569654,32.36227,D2,1,2,2,0,0,0,0,0,0,0,0,5,-1.4933333,0.2,0.4,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,4,0,3593.ph4,3593,4.1765251,0.9502005,2.7308042,32.049976,29.741117,30.739986,D2,2,1,2,0,0,0,0,0,0,0,0,5,-2.8748353,0.4,0.2,0.4,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,2293.ph4,2293,4.1769066,1.4108583,3.2807584,34.336349,30.666731,32.306694,D2,1,0,0,0,0,0,0,0,0,2,2,5,-1.1454545,0.2,0,0,0,0,0,0,0,0,0.4,0.4,Not Quality
0,0,0,7,0,4176.ph4,4176,4.1881595,1.1666585,2.6620431,38.207619,34.642544,35.651665,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.3888889,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0.9737457,0.041713621,0.11340206,97,11,2677.ph4,2677,4.1898403,2.3833306,3.0636191,36.585026,34.309944,35.253666,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.11666667,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4813.ph4,4813,4.1976213,0.96904182,2.7336421,34.354813,30.590181,32.463802,D2,2,0,1,0,0,0,0,2,0,0,0,5,-2.0887587,0.4,0,0.2,0,0,0,0,0.4,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1869.ph4,1869,4.2030377,1.485038,2.7446349,35.807804,32.462425,34.561512,D2,2,0,0,0,0,0,0,2,0,0,1,5,-2.9981072,0.4,0,0,0,0,0,0,0.4,0,0,0.2,Not Quality
0,0,0,4,0,1322.ph4,1322,4.2053032,1.2083899,2.8408942,36.06123,32.580673,34.358059,D2,2,1,1,0,0,0,0,0,0,0,1,5,-2.3401968,0.4,0.2,0.2,0,0,0,0,0,0,0,0.2,Not Quality
0,0,0,7,0,3621.ph4,3621,4.2141356,1.3142488,2.6276,34.380592,30.2124,32.551277,D2,3,0,2,0,0,0,0,0,0,0,0,5,-0.42307693,0.6,0,0.4,0,0,0,0,0,0,0,0,Not Quality
0,0,0,2,0,44.ph4,44,4.226975,1.4563986,2.8306415,35.702057,32.413101,34.203285,D2,1,1,1,0,0,0,0,1,0,0,1,5,-2.3046641,0.2,0.2,0.2,0,0,0,0,0.2,0,0,0.2,Not Quality
0,0,0,11,0,465.ph4,465,4.2279987,1.4346666,2.6124477,34.12912,30.298569,32.000946,D2,1,1,2,0,0,0,0,1,0,0,0,5,-0.69439566,0.2,0.2,0.4,0,0,0,0,0.2,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1650.ph4,1650,4.2287631,1.5295911,2.6009238,32.360027,28.276413,30.476337,D2,4,0,0,0,0,0,0,0,0,1,0,5,-0.13846155,0.8,0,0,0,0,0,0,0,0,0.2,0,Not Quality
0.45192984,0.003737551,0.052631579,19,1,3920.ph4,3920,4.2295656,1.7353542,2.8032155,32.049976,28.171516,29.794867,D2,2,0,3,0,0,0,0,0,0,0,0,5,-0.10909091,0.4,0,0.6,0,0,0,0,0,0,0,0,Not Quality
0,0,0,7,0,3795.ph4,3795,4.2314501,0.75099468,2.5213101,35.404659,34.667515,35.057896,D2,4,0,1,0,0,0,0,0,0,0,0,5,-3.9836168,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0.45192984,0.003737551,0.052631579,19,1,1175.ph4,1175,4.2372909,1.6872671,2.9388483,34.380592,31.034122,32.705711,D2,1,1,3,0,0,0,0,0,0,0,0,5,-0.95714283,0.2,0.2,0.6,0,0,0,0,0,0,0,0,Not Quality
0,0,0,4,0,3630.ph4,3630,4.2418165,0.82092327,2.5244918,34.305397,30.268379,32.285202,D2,4,0,0,0,0,0,0,0,0,0,1,5,-1.2571429,0.8,0,0,0,0,0,0,0,0,0,0.2,Not Quality
0,0,0,4,0,821.ph4,821,4.2478671,1.229017,2.6235623,36.964127,33.918819,35.0303,D2,3,0,2,0,0,0,0,0,0,0,0,5,-1.5545148,0.6,0,0.4,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4145.ph4,4145,4.2478762,1.5155095,3.037981,37.830078,34.637981,35.861366,D2,0,2,1,0,0,0,0,1,0,0,1,5,-1.1753603,0,0.4,0.2,0,0,0,0,0.2,0,0,0.2,Not Quality
NaN,NaN,NaN,0,0,2185.ph4,2185,4.2499208,0.90552634,2.4151883,31.875,27.67342,30.179726,D2,2,0,1,0,0,0,0,0,0,2,0,5,-0.2,0.4,0,0.2,0,0,0,0,0,0,0.4,0,Not Quality
NaN,NaN,NaN,0,0,1292.ph4,1292,4.2518959,1.1113316,3.0712621,38.878513,35.009247,36.816196,D2,0,1,2,0,0,0,0,0,0,2,0,5,-0.94999999,0,0.2,0.4,0,0,0,0,0,0,0.4,0,Not Quality
0,0,0,3,0,3805.ph4,3805,4.2531395,1.4586942,2.6240041,35.613655,31.640564,33.822598,D2,2,0,0,0,0,0,0,3,0,0,0,5,-1.3129128,0.4,0,0,0,0,0,0,0.6,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1450.ph4,1450,4.2532659,1.5448188,2.9377229,36.033497,32.323975,34.556919,D2,2,0,0,0,0,0,0,3,0,0,0,5,-3.7208896,0.4,0,0,0,0,0,0,0.6,0,0,0,Not Quality
0.94358975,0.038012836,0.10989011,91,10,947.ph4,947,4.2618399,1.1543741,2.6715589,33.600498,29.42004,30.972094,D2,3,1,1,0,0,0,0,0,0,0,0,5,-0.89090908,0.6,0.2,0.2,0,0,0,0,0,0,0,0,Not Quality
1.0101961,0.056939248,0.11764706,136,16,968.ph4,968,4.2686977,1.8666586,2.90345,37.687195,34.207508,36.181431,D2,3,1,1,0,0,0,0,0,0,0,0,5,-1.6203945,0.6,0.2,0.2,0,0,0,0,0,0,0,0,Not Quality
1.4660163,0.086878136,0.17073171,123,21,3791.ph4,3791,4.2712379,1.4497151,2.3784635,36.054012,32.042282,33.899002,D2,3,0,1,0,0,0,0,1,0,0,0,5,-0.80486971,0.6,0,0.2,0,0,0,0,0.2,0,0,0,Not Quality
0.25254902,0.003417072,0.029411765,34,1,2876.ph4,2876,4.2788787,0.89001012,3.0729859,30.533989,26.899172,28.8832,D2,4,0,1,0,0,0,0,0,0,0,0,5,-0.13333334,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0.25254902,0.003417072,0.029411765,34,1,4571.ph4,4571,4.2788787,0.89001012,3.0729859,30.533989,26.899172,28.8832,D2,4,0,1,0,0,0,0,0,0,0,0,5,-1.2834508,0.8,0,0.2,0,0,0,0,0,0,0,0,Not Quality
0,0,0,1,0,3483.ph4,3483,4.2791677,1.4464488,2.9046044,32.998531,30.093143,31.651121,D2,1,1,1,0,0,0,0,0,0,2,0,5,-0.7631579,0.2,0.2,0.2,0,0,0,0,0,0,0.4,0,Not Quality
0,0,0,1,0,3945.ph4,3945,4.2842078,1.4991992,2.5618389,36.585026,32.462425,34.538387,D2,3,0,0,0,0,0,0,2,0,0,0,5,-3.5439284,0.6,0,0,0,0,0,0,0.4,0,0,0,Not Quality
