Receptor,Score Type,Hits,Enrichment,search_features,max_feat,min_feat,avg_feat,max_centr,min_centr,avg_centr,hyd,don,acc,donhyd,catdon,hydaro,aniacc,donacc,features,all_same,hyd_prop,don_prop,acc_prop,donhyd_prop,catdon_prop,hydaro_prop,aniacc_prop,donacc_prop,quality
H1,dE,1,0,4,12.157955,0.93415672,7.589664,7.4751987,4.9227901,6.4836864,0,0,0,0,6,0,1,0,7,0,0,0,0,0,0.857142857,0,0.142857143,0,0
H1,dE,-99999,0,5,12.157955,0.93415672,7.589664,7.4751987,4.9227901,6.4836864,0,0,0,0,6,0,1,0,7,0,0,0,0,0,0.857142857,0,0.142857143,0,0
H1,dE,-99999,0,6,12.157955,0.93415672,7.589664,7.4751987,4.9227901,6.4836864,0,0,0,0,6,0,1,0,7,0,0,0,0,0,0.857142857,0,0.142857143,0,0
H1,dE,-99999,0,7,12.157955,0.93415672,7.589664,7.4751987,4.9227901,6.4836864,0,0,0,0,6,0,1,0,7,0,0,0,0,0,0.857142857,0,0.142857143,0,0
H1,dU(class),563,1.010657194,3,11.866706,1.1679881,7.472609,8.2246542,5.3701162,6.6177397,4,1,0,0,1,1,0,0,7,0,0.571428571,0.142857143,0,0,0.142857143,0.142857143,0,0,0
H1,dU(class),211,0.687389648,4,11.866706,1.1679881,7.472609,8.2246542,5.3701162,6.6177397,4,1,0,0,1,1,0,0,7,0,0.571428571,0.142857143,0,0,0.142857143,0.142857143,0,0,0
H1,dU(class),17,0,5,11.866706,1.1679881,7.472609,8.2246542,5.3701162,6.6177397,4,1,0,0,1,1,0,0,7,0,0.571428571,0.142857143,0,0,0.142857143,0.142857143,0,0,0
H1,dU(class),1,0,6,11.866706,1.1679881,7.472609,8.2246542,5.3701162,6.6177397,4,1,0,0,1,1,0,0,7,0,0.571428571,0.142857143,0,0,0.142857143,0.142857143,0,0,0
H1,dU(class),-99999,0,7,11.866706,1.1679881,7.472609,8.2246542,5.3701162,6.6177397,4,1,0,0,1,1,0,0,7,0,0.571428571,0.142857143,0,0,0.142857143,0.142857143,0,0,0
H1,dU,24,0.929738562,3,12.780952,1.5277922,6.5867801,6.6282868,4.6312828,5.774621,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0.571428571,0,0.428571429,0,0
H1,dU,1,0,4,12.780952,1.5277922,6.5867801,6.6282868,4.6312828,5.774621,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0.571428571,0,0.428571429,0,0
H1,dU,-99999,0,5,12.780952,1.5277922,6.5867801,6.6282868,4.6312828,5.774621,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0.571428571,0,0.428571429,0,0
H1,dU,-99999,0,6,12.780952,1.5277922,6.5867801,6.6282868,4.6312828,5.774621,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0.571428571,0,0.428571429,0,0
H1,dU,-99999,0,7,12.780952,1.5277922,6.5867801,6.6282868,4.6312828,5.774621,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0.571428571,0,0.428571429,0,0
M1,dE(class),556,0.94922323,3,16.527851,1.1651175,8.9102068,9.0921793,3.4673228,6.5070853,3,1,1,0,0,2,0,0,7,0,0.428571429,0.142857143,0.142857143,0,0,0.285714286,0,0,0
M1,dE(class),312,0.872212932,4,16.527851,1.1651175,8.9102068,9.0921793,3.4673228,6.5070853,3,1,1,0,0,2,0,0,7,0,0.428571429,0.142857143,0.142857143,0,0,0.285714286,0,0,0
M1,dE(class),57,1.591406051,5,16.527851,1.1651175,8.9102068,9.0921793,3.4673228,6.5070853,3,1,1,0,0,2,0,0,7,0,0.428571429,0.142857143,0.142857143,0,0,0.285714286,0,0,0
M1,dE(class),4,2.061594203,6,16.527851,1.1651175,8.9102068,9.0921793,3.4673228,6.5070853,3,1,1,0,0,2,0,0,7,0,0.428571429,0.142857143,0.142857143,0,0,0.285714286,0,0,1
M1,dE(class),-99999,0,7,16.527851,1.1651175,8.9102068,9.0921793,3.4673228,6.5070853,3,1,1,0,0,2,0,0,7,0,0.428571429,0.142857143,0.142857143,0,0,0.285714286,0,0,0
M1,dE,519,0.730892742,3,10.048433,0.70240599,6.1978273,9.1159611,5.8341041,7.0303326,1,1,0,0,4,1,0,0,7,0,0.142857143,0.142857143,0,0,0.571428571,0.142857143,0,0,0
M1,dE,51,0.485080989,4,10.048433,0.70240599,6.1978273,9.1159611,5.8341041,7.0303326,1,1,0,0,4,1,0,0,7,0,0.142857143,0.142857143,0,0,0.571428571,0.142857143,0,0,0
M1,dE,3,2.748792271,5,10.048433,0.70240599,6.1978273,9.1159611,5.8341041,7.0303326,1,1,0,0,4,1,0,0,7,0,0.142857143,0.142857143,0,0,0.571428571,0.142857143,0,0,1
M1,dE,-99999,0,6,10.048433,0.70240599,6.1978273,9.1159611,5.8341041,7.0303326,1,1,0,0,4,1,0,0,7,0,0.142857143,0.142857143,0,0,0.571428571,0.142857143,0,0,0
M1,dE,-99999,0,7,10.048433,0.70240599,6.1978273,9.1159611,5.8341041,7.0303326,1,1,0,0,4,1,0,0,7,0,0.142857143,0.142857143,0,0,0.571428571,0.142857143,0,0,0
M1,dU(class),556,0.993718069,3,15.070384,1.5312704,8.3672552,8.721159,3.4673228,6.9742999,5,0,1,0,1,0,0,0,7,0,0.714285714,0,0.142857143,0,0.142857143,0,0,0,0
M1,dU(class),209,1.025865058,4,15.070384,1.5312704,8.3672552,8.721159,3.4673228,6.9742999,5,0,1,0,1,0,0,0,7,0,0.714285714,0,0.142857143,0,0.142857143,0,0,0,0
M1,dU(class),16,2.061594203,5,15.070384,1.5312704,8.3672552,8.721159,3.4673228,6.9742999,5,0,1,0,1,0,0,0,7,0,0.714285714,0,0.142857143,0,0.142857143,0,0,0,1
M1,dU(class),1,0,6,15.070384,1.5312704,8.3672552,8.721159,3.4673228,6.9742999,5,0,1,0,1,0,0,0,7,0,0.714285714,0,0.142857143,0,0.142857143,0,0,0,0
M1,dU(class),-99999,0,7,15.070384,1.5312704,8.3672552,8.721159,3.4673228,6.9742999,5,0,1,0,1,0,0,0,7,0,0.714285714,0,0.142857143,0,0.142857143,0,0,0,0
M1,dU,19,0.434019832,3,5.8434424,0.56070399,3.9136176,9.5140934,6.403563,7.9552765,0,0,0,0,7,0,0,0,7,1,0,0,0,0,1,0,0,0,0
M1,dU,2,0,4,5.8434424,0.56070399,3.9136176,9.5140934,6.403563,7.9552765,0,0,0,0,7,0,0,0,7,1,0,0,0,0,1,0,0,0,0
M1,dU,-99999,0,5,5.8434424,0.56070399,3.9136176,9.5140934,6.403563,7.9552765,0,0,0,0,7,0,0,0,7,1,0,0,0,0,1,0,0,0,0
M1,dU,-99999,0,6,5.8434424,0.56070399,3.9136176,9.5140934,6.403563,7.9552765,0,0,0,0,7,0,0,0,7,1,0,0,0,0,1,0,0,0,0
M1,dU,-99999,0,7,5.8434424,0.56070399,3.9136176,9.5140934,6.403563,7.9552765,0,0,0,0,7,0,0,0,7,1,0,0,0,0,1,0,0,0,0
M2,dE(class),237,0.770082,3,10.081008,0.091954507,5.3296332,9.5138502,2.6983023,7.4320331,0,1,4,0,0,1,1,0,7,0,0,0.142857143,0.571428571,0,0,0.142857143,0.142857143,0,0
M2,dE(class),27,1.192872117,4,10.081008,0.091954507,5.3296332,9.5138502,2.6983023,7.4320331,0,1,4,0,0,1,1,0,7,0,0,0.142857143,0.571428571,0,0,0.142857143,0.142857143,0,0
M2,dE(class),-99999,0,5,10.081008,0.091954507,5.3296332,9.5138502,2.6983023,7.4320331,0,1,4,0,0,1,1,0,7,0,0,0.142857143,0.571428571,0,0,0.142857143,0.142857143,0,0
M2,dE(class),-99999,0,6,10.081008,0.091954507,5.3296332,9.5138502,2.6983023,7.4320331,0,1,4,0,0,1,1,0,7,0,0,0.142857143,0.571428571,0,0,0.142857143,0.142857143,0,0
M2,dE(class),-99999,0,7,10.081008,0.091954507,5.3296332,9.5138502,2.6983023,7.4320331,0,1,4,0,0,1,1,0,7,0,0,0.142857143,0.571428571,0,0,0.142857143,0.142857143,0,0
M2,dE,351,0.67290222,3,15.705109,0.15925643,6.8711619,9.2825623,2.6983023,5.2841978,0,4,2,0,0,1,0,0,7,0,0,0.571428571,0.285714286,0,0,0.142857143,0,0,0
M2,dE,29,1.480806766,4,15.705109,0.15925643,6.8711619,9.2825623,2.6983023,5.2841978,0,4,2,0,0,1,0,0,7,0,0,0.571428571,0.285714286,0,0,0.142857143,0,0,0
M2,dE,-99999,0,5,15.705109,0.15925643,6.8711619,9.2825623,2.6983023,5.2841978,0,4,2,0,0,1,0,0,7,0,0,0.571428571,0.285714286,0,0,0.142857143,0,0,0
M2,dE,-99999,0,6,15.705109,0.15925643,6.8711619,9.2825623,2.6983023,5.2841978,0,4,2,0,0,1,0,0,7,0,0,0.571428571,0.285714286,0,0,0.142857143,0,0,0
M2,dE,-99999,0,7,15.705109,0.15925643,6.8711619,9.2825623,2.6983023,5.2841978,0,4,2,0,0,1,0,0,7,0,0,0.571428571,0.285714286,0,0,0.142857143,0,0,0
M2,dU(class),561,1.01426025,3,11.204031,0.1424313,6.103271,7.757431,2.4160342,5.5475125,7,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0
M2,dU(class),512,0.964548939,4,11.204031,0.1424313,6.103271,7.757431,2.4160342,5.5475125,7,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0
M2,dU(class),194,0.830091422,5,11.204031,0.1424313,6.103271,7.757431,2.4160342,5.5475125,7,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0
M2,dU(class),8,4.025943396,6,11.204031,0.1424313,6.103271,7.757431,2.4160342,5.5475125,7,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,1
M2,dU(class),-99999,0,7,11.204031,0.1424313,6.103271,7.757431,2.4160342,5.5475125,7,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0
M2,dU,3,0,3,16.800999,0.78623027,9.7812634,10.245285,6.1614728,8.2734385,0,0,0,0,2,0,5,0,7,0,0,0,0,0,0.285714286,0,0.714285714,0,0
M2,dU,-99999,0,4,16.800999,0.78623027,9.7812634,10.245285,6.1614728,8.2734385,0,0,0,0,2,0,5,0,7,0,0,0,0,0,0.285714286,0,0.714285714,0,0
M2,dU,-99999,0,5,16.800999,0.78623027,9.7812634,10.245285,6.1614728,8.2734385,0,0,0,0,2,0,5,0,7,0,0,0,0,0,0.285714286,0,0.714285714,0,0
M2,dU,-99999,0,6,16.800999,0.78623027,9.7812634,10.245285,6.1614728,8.2734385,0,0,0,0,2,0,5,0,7,0,0,0,0,0,0.285714286,0,0.714285714,0,0
M2,dU,-99999,0,7,16.800999,0.78623027,9.7812634,10.245285,6.1614728,8.2734385,0,0,0,0,2,0,5,0,7,0,0,0,0,0,0.285714286,0,0.714285714,0,0
M4,dE(class),561,1.01426025,3,12.773146,1.0822611,7.4644046,9.0111437,3.9042709,6.1012344,6,0,0,0,0,1,0,0,7,0,0.857142857,0,0,0,0,0.142857143,0,0,0
M4,dE(class),319,0.876203047,4,12.773146,1.0822611,7.4644046,9.0111437,3.9042709,6.1012344,6,0,0,0,0,1,0,0,7,0,0.857142857,0,0,0,0,0.142857143,0,0,0
M4,dE(class),47,1.061963419,5,12.773146,1.0822611,7.4644046,9.0111437,3.9042709,6.1012344,6,0,0,0,0,1,0,0,7,0,0.857142857,0,0,0,0,0.142857143,0,0,0
M4,dE(class),5,3.992982456,6,12.773146,1.0822611,7.4644046,9.0111437,3.9042709,6.1012344,6,0,0,0,0,1,0,0,7,0,0.857142857,0,0,0,0,0.142857143,0,0,1
M4,dE(class),-99999,0,7,12.773146,1.0822611,7.4644046,9.0111437,3.9042709,6.1012344,6,0,0,0,0,1,0,0,7,0,0.857142857,0,0,0,0,0.142857143,0,0,0
M4,dE,561,0.960878131,3,15.359131,1.3907092,7.6025276,9.7346087,5.0179338,7.1698093,2,0,2,0,3,0,0,0,7,0,0.285714286,0,0.285714286,0,0.428571429,0,0,0,0
M4,dE,272,0.623903509,4,15.359131,1.3907092,7.6025276,9.7346087,5.0179338,7.1698093,2,0,2,0,3,0,0,0,7,0,0.285714286,0,0.285714286,0,0.428571429,0,0,0,0
M4,dE,1,0,5,15.359131,1.3907092,7.6025276,9.7346087,5.0179338,7.1698093,2,0,2,0,3,0,0,0,7,0,0.285714286,0,0.285714286,0,0.428571429,0,0,0,0
M4,dE,-99999,0,6,15.359131,1.3907092,7.6025276,9.7346087,5.0179338,7.1698093,2,0,2,0,3,0,0,0,7,0,0.285714286,0,0.285714286,0,0.428571429,0,0,0,0
M4,dE,-99999,0,7,15.359131,1.3907092,7.6025276,9.7346087,5.0179338,7.1698093,2,0,2,0,3,0,0,0,7,0,0.285714286,0,0.285714286,0,0.428571429,0,0,0,0
M4,dU(class),554,0.973019191,3,15.036624,1.1693492,8.0140839,8.9300785,3.1334169,5.8112473,4,1,1,0,0,1,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0,0.142857143,0,0,0
M4,dU(class),386,0.956867557,4,15.036624,1.1693492,8.0140839,8.9300785,3.1334169,5.8112473,4,1,1,0,0,1,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0,0.142857143,0,0,0
M4,dU(class),57,0.875654047,5,15.036624,1.1693492,8.0140839,8.9300785,3.1334169,5.8112473,4,1,1,0,0,1,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0,0.142857143,0,0,0
M4,dU(class),2,4.99122807,6,15.036624,1.1693492,8.0140839,8.9300785,3.1334169,5.8112473,4,1,1,0,0,1,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0,0.142857143,0,0,1
M4,dU(class),-99999,0,7,15.036624,1.1693492,8.0140839,8.9300785,3.1334169,5.8112473,4,1,1,0,0,1,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0,0.142857143,0,0,0
M4,dU,20,0,3,9.5245247,0.65968722,4.8972688,9.7710333,7.7819438,8.9978781,0,0,0,0,7,0,0,0,7,1,0,0,0,0,1,0,0,0,0
M4,dU,3,0,4,9.5245247,0.65968722,4.8972688,9.7710333,7.7819438,8.9978781,0,0,0,0,7,0,0,0,7,1,0,0,0,0,1,0,0,0,0
M4,dU,-99999,0,5,9.5245247,0.65968722,4.8972688,9.7710333,7.7819438,8.9978781,0,0,0,0,7,0,0,0,7,1,0,0,0,0,1,0,0,0,0
M4,dU,-99999,0,6,9.5245247,0.65968722,4.8972688,9.7710333,7.7819438,8.9978781,0,0,0,0,7,0,0,0,7,1,0,0,0,0,1,0,0,0,0
M4,dU,-99999,0,7,9.5245247,0.65968722,4.8972688,9.7710333,7.7819438,8.9978781,0,0,0,0,7,0,0,0,7,1,0,0,0,0,1,0,0,0,0
OPRD,dE(class),569,1,3,9.4315252,0.75621164,4.4819326,7.8259101,4.9590192,6.0777998,4,1,1,0,1,0,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0.142857143,0,0,0,0
OPRD,dE(class),529,1.075614367,4,9.4315252,0.75621164,4.4819326,7.8259101,4.9590192,6.0777998,4,1,1,0,1,0,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0.142857143,0,0,0,0
OPRD,dE(class),167,0.43681867,5,9.4315252,0.75621164,4.4819326,7.8259101,4.9590192,6.0777998,4,1,1,0,1,0,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0.142857143,0,0,0,0
OPRD,dE(class),1,0,6,9.4315252,0.75621164,4.4819326,7.8259101,4.9590192,6.0777998,4,1,1,0,1,0,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0.142857143,0,0,0,0
OPRD,dE(class),-99999,0,7,9.4315252,0.75621164,4.4819326,7.8259101,4.9590192,6.0777998,4,1,1,0,1,0,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0.142857143,0,0,0,0
OPRD,dE,551,1.006189213,3,11.451571,1.1672163,6.1839066,7.3901858,4.7553058,5.8689752,2,1,0,0,3,1,0,0,7,0,0.285714286,0.142857143,0,0,0.428571429,0.142857143,0,0,0
OPRD,dE,193,1.058323369,4,11.451571,1.1672163,6.1839066,7.3901858,4.7553058,5.8689752,2,1,0,0,3,1,0,0,7,0,0.285714286,0.142857143,0,0,0.428571429,0.142857143,0,0,0
OPRD,dE,13,0,5,11.451571,1.1672163,6.1839066,7.3901858,4.7553058,5.8689752,2,1,0,0,3,1,0,0,7,0,0.285714286,0.142857143,0,0,0.428571429,0.142857143,0,0,0
OPRD,dE,-99999,0,6,11.451571,1.1672163,6.1839066,7.3901858,4.7553058,5.8689752,2,1,0,0,3,1,0,0,7,0,0.285714286,0.142857143,0,0,0.428571429,0.142857143,0,0,0
OPRD,dE,-99999,0,7,11.451571,1.1672163,6.1839066,7.3901858,4.7553058,5.8689752,2,1,0,0,3,1,0,0,7,0,0.285714286,0.142857143,0,0,0.428571429,0.142857143,0,0,0
OPRD,dU(class),568,1.001760563,3,5.4791379,1.339862,3.7455769,7.8259101,3.61043,5.5548768,4,1,2,0,0,0,0,0,7,0,0.571428571,0.142857143,0.285714286,0,0,0,0,0,0
OPRD,dU(class),550,1.034545455,4,5.4791379,1.339862,3.7455769,7.8259101,3.61043,5.5548768,4,1,2,0,0,0,0,0,7,0,0.571428571,0.142857143,0.285714286,0,0,0,0,0,0
OPRD,dU(class),328,0.934099437,5,5.4791379,1.339862,3.7455769,7.8259101,3.61043,5.5548768,4,1,2,0,0,0,0,0,7,0,0.571428571,0.142857143,0.285714286,0,0,0,0,0,0
OPRD,dU(class),36,1.215811966,6,5.4791379,1.339862,3.7455769,7.8259101,3.61043,5.5548768,4,1,2,0,0,0,0,0,7,0,0.571428571,0.142857143,0.285714286,0,0,0,0,0,0
OPRD,dU(class),-99999,0,7,5.4791379,1.339862,3.7455769,7.8259101,3.61043,5.5548768,4,1,2,0,0,0,0,0,7,0,0.571428571,0.142857143,0.285714286,0,0,0,0,0,0
OPRD,dU,39,0.374095989,3,13.652857,1.5954263,7.4811964,8.0913458,4.944119,6.4539795,1,0,0,0,3,0,3,0,7,0,0.142857143,0,0,0,0.428571429,0,0.428571429,0,0
OPRD,dU,13,0,4,13.652857,1.5954263,7.4811964,8.0913458,4.944119,6.4539795,1,0,0,0,3,0,3,0,7,0,0.142857143,0,0,0,0.428571429,0,0.428571429,0,0
OPRD,dU,-99999,0,5,13.652857,1.5954263,7.4811964,8.0913458,4.944119,6.4539795,1,0,0,0,3,0,3,0,7,0,0.142857143,0,0,0,0.428571429,0,0.428571429,0,0
OPRD,dU,-99999,0,6,13.652857,1.5954263,7.4811964,8.0913458,4.944119,6.4539795,1,0,0,0,3,0,3,0,7,0,0.142857143,0,0,0,0.428571429,0,0.428571429,0,0
OPRD,dU,-99999,0,7,13.652857,1.5954263,7.4811964,8.0913458,4.944119,6.4539795,1,0,0,0,3,0,3,0,7,0,0.142857143,0,0,0,0.428571429,0,0.428571429,0,0
OPRK,dE(class),567,1.003527337,3,11.605652,1.1183617,5.2936969,9.3384333,5.808115,7.966239,4,1,1,0,1,0,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0.142857143,0,0,0,0
OPRK,dE(class),373,1.116861356,4,11.605652,1.1183617,5.2936969,9.3384333,5.808115,7.966239,4,1,1,0,1,0,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0.142857143,0,0,0,0
OPRK,dE(class),34,2.988445378,5,11.605652,1.1183617,5.2936969,9.3384333,5.808115,7.966239,4,1,1,0,1,0,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0.142857143,0,0,0,1
OPRK,dE(class),-99999,0,6,11.605652,1.1183617,5.2936969,9.3384333,5.808115,7.966239,4,1,1,0,1,0,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0.142857143,0,0,0,0
OPRK,dE(class),-99999,0,7,11.605652,1.1183617,5.2936969,9.3384333,5.808115,7.966239,4,1,1,0,1,0,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0.142857143,0,0,0,0
OPRK,dE,22,1.847402597,3,13.145735,1.3052363,8.711628,9.1865635,4.0604091,7.3372054,0,0,1,0,6,0,0,0,7,0,0,0,0.142857143,0,0.857142857,0,0,0,0
OPRK,dE,1,10.16071429,4,13.145735,1.3052363,8.711628,9.1865635,4.0604091,7.3372054,0,0,1,0,6,0,0,0,7,0,0,0,0.142857143,0,0.857142857,0,0,0,1
OPRK,dE,-99999,0,5,13.145735,1.3052363,8.711628,9.1865635,4.0604091,7.3372054,0,0,1,0,6,0,0,0,7,0,0,0,0.142857143,0,0.857142857,0,0,0,0
OPRK,dE,-99999,0,6,13.145735,1.3052363,8.711628,9.1865635,4.0604091,7.3372054,0,0,1,0,6,0,0,0,7,0,0,0,0.142857143,0,0.857142857,0,0,0,0
OPRK,dE,-99999,0,7,13.145735,1.3052363,8.711628,9.1865635,4.0604091,7.3372054,0,0,1,0,6,0,0,0,7,0,0,0,0.142857143,0,0.857142857,0,0,0,0
OPRK,dU(class),424,1.294053235,3,16.991034,1.8162538,9.4123955,9.7464895,4.8855443,7.9757457,3,0,1,0,1,1,0,1,7,0,0.428571429,0,0.142857143,0,0.142857143,0.142857143,0,0.142857143,0
OPRK,dU(class),135,0.903174603,4,16.991034,1.8162538,9.4123955,9.7464895,4.8855443,7.9757457,3,0,1,0,1,1,0,1,7,0,0.428571429,0,0.142857143,0,0.142857143,0.142857143,0,0.142857143,0
OPRK,dU(class),7,0,5,16.991034,1.8162538,9.4123955,9.7464895,4.8855443,7.9757457,3,0,1,0,1,1,0,1,7,0,0.428571429,0,0.142857143,0,0.142857143,0.142857143,0,0.142857143,0
OPRK,dU(class),-99999,0,6,16.991034,1.8162538,9.4123955,9.7464895,4.8855443,7.9757457,3,0,1,0,1,1,0,1,7,0,0.428571429,0,0.142857143,0,0.142857143,0.142857143,0,0.142857143,0
OPRK,dU(class),-99999,0,7,16.991034,1.8162538,9.4123955,9.7464895,4.8855443,7.9757457,3,0,1,0,1,1,0,1,7,0,0.428571429,0,0.142857143,0,0.142857143,0.142857143,0,0.142857143,0
OPRK,dU,39,0.781593407,3,6.0151463,0.56696558,2.9937885,9.1865635,6.9080129,7.8282127,1,0,0,0,6,0,0,0,7,0,0.142857143,0,0,0,0.857142857,0,0,0,0
OPRK,dU,12,0.84672619,4,6.0151463,0.56696558,2.9937885,9.1865635,6.9080129,7.8282127,1,0,0,0,6,0,0,0,7,0,0.142857143,0,0,0,0.857142857,0,0,0,0
OPRK,dU,1,0,5,6.0151463,0.56696558,2.9937885,9.1865635,6.9080129,7.8282127,1,0,0,0,6,0,0,0,7,0,0.142857143,0,0,0,0.857142857,0,0,0,0
OPRK,dU,-99999,0,6,6.0151463,0.56696558,2.9937885,9.1865635,6.9080129,7.8282127,1,0,0,0,6,0,0,0,7,0,0.142857143,0,0,0,0.857142857,0,0,0,0
OPRK,dU,-99999,0,7,6.0151463,0.56696558,2.9937885,9.1865635,6.9080129,7.8282127,1,0,0,0,6,0,0,0,7,0,0.142857143,0,0,0,0.857142857,0,0,0,0
OPRM,dE(class),568,1.001760563,3,6.2632308,0.77097988,4.0917931,5.4519372,2.4798608,3.8557076,4,1,1,0,0,1,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0,0.142857143,0,0,0
OPRM,dE(class),554,1.027075812,4,6.2632308,0.77097988,4.0917931,5.4519372,2.4798608,3.8557076,4,1,1,0,0,1,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0,0.142857143,0,0,0
OPRM,dE(class),354,0.940144974,5,6.2632308,0.77097988,4.0917931,5.4519372,2.4798608,3.8557076,4,1,1,0,0,1,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0,0.142857143,0,0,0
OPRM,dE(class),37,0.580316165,6,6.2632308,0.77097988,4.0917931,5.4519372,2.4798608,3.8557076,4,1,1,0,0,1,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0,0.142857143,0,0,0
OPRM,dE(class),1,0,7,6.2632308,0.77097988,4.0917931,5.4519372,2.4798608,3.8557076,4,1,1,0,0,1,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0,0.142857143,0,0,0
OPRM,dE,79,0.543587294,3,11.773111,0.55587226,4.7066236,7.2324171,3.5477998,4.5780721,1,1,0,0,5,0,0,0,7,0,0.142857143,0.142857143,0,0,0.714285714,0,0,0,0
OPRM,dE,9,0,4,11.773111,0.55587226,4.7066236,7.2324171,3.5477998,4.5780721,1,1,0,0,5,0,0,0,7,0,0.142857143,0.142857143,0,0,0.714285714,0,0,0,0
OPRM,dE,-99999,0,5,11.773111,0.55587226,4.7066236,7.2324171,3.5477998,4.5780721,1,1,0,0,5,0,0,0,7,0,0.142857143,0.142857143,0,0,0.714285714,0,0,0,0
OPRM,dE,-99999,0,6,11.773111,0.55587226,4.7066236,7.2324171,3.5477998,4.5780721,1,1,0,0,5,0,0,0,7,0,0.142857143,0.142857143,0,0,0.714285714,0,0,0,0
OPRM,dE,-99999,0,7,11.773111,0.55587226,4.7066236,7.2324171,3.5477998,4.5780721,1,1,0,0,5,0,0,0,7,0,0.142857143,0.142857143,0,0,0.714285714,0,0,0,0
OPRM,dU(class),568,1.001760563,3,7.5264053,1.1091303,4.4118433,5.4519372,2.7437243,4.1624064,5,1,1,0,0,0,0,0,7,0,0.714285714,0.142857143,0.142857143,0,0,0,0,0,0
OPRM,dU(class),544,1.026220866,4,7.5264053,1.1091303,4.4118433,5.4519372,2.7437243,4.1624064,5,1,1,0,0,0,0,0,7,0,0.714285714,0.142857143,0.142857143,0,0,0,0,0,0
OPRM,dU(class),299,0.897646242,5,7.5264053,1.1091303,4.4118433,5.4519372,2.7437243,4.1624064,5,1,1,0,0,0,0,0,7,0,0.714285714,0.142857143,0.142857143,0,0,0,0,0,0
OPRM,dU(class),39,0.275278181,6,7.5264053,1.1091303,4.4118433,5.4519372,2.7437243,4.1624064,5,1,1,0,0,0,0,0,7,0,0.714285714,0.142857143,0.142857143,0,0,0,0,0,0
OPRM,dU(class),-99999,0,7,7.5264053,1.1091303,4.4118433,5.4519372,2.7437243,4.1624064,5,1,1,0,0,0,0,0,7,0,0.714285714,0.142857143,0.142857143,0,0,0,0,0,0
OPRM,dU,10,0,3,11.185822,0.51705027,6.9214067,7.7132754,3.6711664,5.639514,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0.428571429,0,0.571428571,0,0
OPRM,dU,-99999,0,4,11.185822,0.51705027,6.9214067,7.7132754,3.6711664,5.639514,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0.428571429,0,0.571428571,0,0
OPRM,dU,-99999,0,5,11.185822,0.51705027,6.9214067,7.7132754,3.6711664,5.639514,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0.428571429,0,0.571428571,0,0
OPRM,dU,-99999,0,6,11.185822,0.51705027,6.9214067,7.7132754,3.6711664,5.639514,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0.428571429,0,0.571428571,0,0
OPRM,dU,-99999,0,7,11.185822,0.51705027,6.9214067,7.7132754,3.6711664,5.639514,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0.428571429,0,0.571428571,0,0
