Receptor,Score Type,s_score,Hits,max_feat,min_feat,avg_feat,max_centr,min_centr,avg_centr,hyd,don,acc,donhyd,catdon,hydaro,aniacc,donacc,features,all_same,hyd_prop,don_prop,acc_prop,donhyd_prop,catdon_prop,hydaro_prop,aniacc_prop,donacc_prop,quality,EF
D2,rand,-0.16875,1,5.810431,1.7057737,3.5537353,35.404659,33.083519,34.676865,2,0,1,0,0,0,2,0,5,0,0.4,0,0.2,0,0,0,0.4,0,0,0
D2,rand,-2.2473285,4,8.7863111,1.5304855,4.694593,36.663506,29.134352,32.396614,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,0
D2,rand,-0.27333334,0,9.9509325,2.5214136,6.2768984,37.41655,29.559311,33.258865,2,0,1,0,0,0,0,1,4,0,0.5,0,0.25,0,0,0,0,0.25,0,-999
D2,rand,-0.30000001,24,7.7536969,1.5309494,4.5922527,35.856014,29.157129,33.020355,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
D2,rand,-0.80000001,59,8.4958239,1.5302672,5.0539804,36.97065,29.551117,33.639389,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1.3493333
D2,rand,-0.8888889,4,14.323903,2.5258272,8.1952524,38.368565,26.800655,32.814217,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,0
D2,rand,-0.68888891,0,12.636173,2.4138088,6.8719478,39.840363,31.498577,36.017513,0,1,3,0,0,0,1,0,5,0,0,0.2,0.6,0,0,0,0.2,0,0,-999
D2,rand,-1.1516919,0,10.751455,1.4682047,6.1510625,40.805847,35.095097,37.923229,1,0,2,0,0,0,1,1,5,0,0.2,0,0.4,0,0,0,0.2,0.2,0,-999
D2,rand,-0.89999998,38,8.812602,1.6909894,5.2067633,37.400471,29.179041,32.901417,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,1.170909
D2,rand,-0.55000001,0,11.33799,2.4023867,6.6413732,37.705048,28.045614,33.431648,2,0,2,0,0,0,0,1,5,0,0.4,0,0.4,0,0,0,0,0.2,0,-999
D2,rand,-2.6287241,4,5.7346535,1.9448174,3.3690209,32.895741,28.697794,30.886883,0,1,3,0,1,0,0,0,5,0,0,0.2,0.6,0,0.2,0,0,0,0,0
D2,rand,-3.1924081,0,7.9850626,0.9335925,4.0226288,36.663506,32.526051,34.475697,0,1,2,0,1,0,0,1,5,0,0,0.2,0.4,0,0.2,0,0,0.2,0,-999
D2,rand,-0.17857143,10,11.548543,1.5306394,5.2746792,38.061481,27.113539,31.756903,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0
D2,rand,-0.82499999,21,10.863802,0.56916958,5.634439,35.579197,26.008486,32.407768,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0.39030302
D2,rand,-0.41249999,0,2.2401006,2.2401006,2.2401006,36.663506,34.482174,35.572838,0,1,1,0,0,0,0,0,2,0,0,0.5,0.5,0,0,0,0,0,0,-999
D2,rand,-2.4248574,0,19.102633,3.6890244,10.966719,42.054081,24.868786,31.939503,1,0,1,0,2,0,0,0,4,0,0.25,0,0.25,0,0.5,0,0,0,0,-999
D2,rand,-2.5753675,24,6.5994544,2.240145,4.1881914,33.223824,27.973402,31.080626,1,1,3,0,0,0,0,0,5,0,0.2,0.2,0.6,0,0,0,0,0,0,1.4804598
D2,rand,-3.0142696,0,5.2397733,2.198729,3.7374356,35.250904,30.031849,32.727715,0,0,0,0,4,0,0,0,4,1,0,0,0,0,1,0,0,0,0,-999
D2,rand,-0.51428574,72,8.0483055,2.2197905,4.8312197,36.585026,30.721399,33.866913,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,1.3978294
D2,rand,-0.16666667,0,8.2130289,1.9529469,5.70859,42.720253,34.745148,38.803139,2,0,0,0,0,0,2,0,4,0,0.5,0,0,0,0,0,0.5,0,0,-999
D2,rand,-0.30000001,0,8.4163647,1.1742151,4.6518178,36.548244,32.526051,34.391075,2,0,2,0,0,0,0,0,4,0,0.5,0,0.5,0,0,0,0,0,0,-999
D2,rand,-2.3280957,4,6.5059977,1.6500463,3.6112301,36.548244,31.912544,34.671471,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,1.7173333
D2,rand,-0.54444444,21,8.1440926,1.5309321,4.0913005,36.97065,29.971573,34.375111,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0.39030302
D2,rand,-0.2,0,5.7431517,2.2754359,4.5098319,35.231213,30.118391,33.364918,2,0,1,0,0,0,0,0,3,0,0.666666667,0,0.333333333,0,0,0,0,0,0,-999
D2,rand,-0.65454543,51,6.6416769,1.5303203,3.7285755,35.07877,29.165495,31.420025,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0.1651282
D2,rand,-3.6988244,20,4.8787026,0.76670074,3.1170025,32.807777,28.072304,30.427511,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,0.40888888
D2,rand,-2.3584723,0,9.9338255,2.1670566,5.0114918,39.541458,29.737055,34.122337,0,0,1,0,3,0,0,1,5,0,0,0,0.2,0,0.6,0,0,0.2,0,-999
D2,rand,-4.2050958,0,3.8320158,1.9783624,2.6629376,34.824917,31.591053,33.268257,0,0,0,0,3,0,0,0,3,1,0,0,0,0,1,0,0,0,0,-999
D2,rand,-0.25714287,0,#NAME?,Inf,NaN,30.003922,30.003922,30.003922,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-3.8376546,0,7.5211592,1.4563986,4.4776182,33.491463,29.226223,31.16415,3,0,0,0,1,0,0,0,4,0,0.75,0,0,0,0.25,0,0,0,0,-999
D2,rand,-2.7978711,0,5.6768227,2.2308073,3.4639878,38.454685,33.266819,36.115204,0,1,1,0,1,0,2,0,5,0,0,0.2,0.2,0,0.2,0,0.4,0,0,-999
D2,rand,-0.14,0,9.4806547,1.5319092,5.1626449,34.836189,28.532913,30.521393,4,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-0.41999999,0,7.2021313,1.4108583,4.2442398,36.27499,30.666731,32.62912,1,0,2,0,0,0,0,2,5,0,0.2,0,0.4,0,0,0,0,0.4,0,-999
D2,rand,-2.2566607,6,14.435278,2.522439,7.6802564,39.978256,27.67342,33.765297,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0
D2,rand,-0.46470588,34,9.8528309,1.3227997,5.6671395,37.705048,29.600584,33.207661,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0.24533333
D2,rand,-0.13333334,11,4.4794846,1.5309494,2.998106,35.856014,33.317623,34.898041,4,0,0,0,0,0,0,1,5,0,0.8,0,0,0,0,0,0,0.2,0,0
D2,rand,-0.23,0,11.573552,2.5733862,6.5790577,34.882713,25.199242,29.392815,4,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-0.5595333,2,10.536759,2.2401006,5.8760943,36.663506,27.746532,31.953955,1,1,3,0,0,0,0,0,5,0,0.2,0.2,0.6,0,0,0,0,0,0,0
D2,rand,-0.1125,7,5.1082339,0.81503433,3.1740081,35.404659,32.568344,34.42067,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,0
D2,rand,-0.32666665,0,16.508873,2.4247477,9.9849195,44.065319,29.058296,36.49955,2,0,3,0,0,0,0,0,5,0,0.4,0,0.6,0,0,0,0,0,0,-999
D2,rand,-1.4875,3,9.5813389,2.1851444,5.4864397,38.126717,29.810707,33.688751,1,1,2,0,1,0,0,0,5,0,0.2,0.2,0.4,0,0.2,0,0,0,0,0
D2,rand,-3.0929921,1,11.626144,1.8989273,5.8322845,37.524006,27.746532,31.912317,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,0
D2,rand,-0.81666666,0,3.3314335,0.72265273,2.2687495,37.207542,35.009247,36.099247,1,1,2,0,0,0,0,0,4,0,0.25,0.25,0.5,0,0,0,0,0,0,-999
D2,rand,-0.44285715,0,2.2249417,2.2249417,2.2249417,32.119755,31.310116,31.714935,0,1,1,0,0,0,0,0,2,0,0,0.5,0.5,0,0,0,0,0,0,-999
D2,rand,-0.80000001,25,9.1030149,2.5271878,5.4778428,38.17207,34.560974,36.660385,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,0.63604939
D2,rand,-0.76428574,0,3.5133748,2.1669521,2.7182069,37.757584,35.097847,36.185829,0,1,2,0,0,0,0,0,3,0,0,0.333333333,0.666666667,0,0,0,0,0,0,-999
D2,rand,-0.72000003,0,6.886797,2.2364049,3.8850024,36.27499,32.907009,34.410366,1,1,2,0,0,0,0,0,4,0,0.25,0.25,0.5,0,0,0,0,0,0,-999
D2,rand,-0.79090911,74,6.5615845,2.1980555,3.8708832,35.683155,29.704679,32.948456,2,2,1,0,0,0,0,0,5,0,0.4,0.4,0.2,0,0,0,0,0,0,0.44034189
D2,rand,-0.12857144,1,11.862701,1.4947572,6.9739075,35.39035,25.871527,31.108871,2,0,2,0,0,0,1,0,5,0,0.4,0,0.4,0,0,0,0.2,0,0,0
D2,rand,-0.15000001,0,9.1152735,1.0302958,4.7312508,35.07877,26.75326,29.658651,2,0,1,0,0,0,2,0,5,0,0.4,0,0.2,0,0,0,0.4,0,0,-999
D2,rand,-0.13636364,0,12.715471,2.5266232,7.1515999,38.196903,28.276413,34.19545,3,0,0,0,0,0,1,0,4,0,0.75,0,0,0,0,0,0.25,0,0,-999
D2,rand,-5.0083275,0,4.3139954,0.83743715,2.6422317,40.056816,37.078247,38.318741,2,1,0,0,2,0,0,0,5,0,0.4,0.2,0,0,0.4,0,0,0,0,-999
D2,rand,-0.13,3,9.1740923,0.72672278,4.2835684,34.706329,29.226223,30.702333,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
D2,rand,-0.59411764,0,2.8982549,2.8982549,2.8982549,30.300549,28.239216,29.269882,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.5,0,0,0.5,0,-999
D2,rand,-0.28181818,0,2.4807086,2.2977552,2.415961,39.433601,37.050812,38.138103,0,1,2,0,0,0,0,0,3,0,0,0.333333333,0.666666667,0,0,0,0,0,0,-999
D2,rand,-0.33529413,0,14.879864,2.0791948,8.6430302,40.550541,28.407728,34.107365,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,-999
D2,rand,-2.5121417,0,8.6327124,2.522507,5.3482695,40.079659,32.462425,36.482014,2,0,0,0,1,0,0,2,5,0,0.4,0,0,0,0.2,0,0,0.4,0,-999
D2,rand,-0.35624999,0,10.233204,2.2354665,6.658154,38.224369,29.673077,33.898834,2,1,1,0,0,0,0,1,5,0,0.4,0.2,0.2,0,0,0,0,0.2,0,-999
D2,rand,-2.9743087,0,4.1163578,1.0458112,2.6282496,34.12912,30.281324,32.213272,1,1,1,0,1,0,0,0,4,0,0.25,0.25,0.25,0,0.25,0,0,0,0,-999
D2,rand,-0.80613858,0,6.6860342,1.0293906,3.962821,33.333572,27.096954,30.955046,0,1,1,0,0,0,2,1,5,0,0,0.2,0.2,0,0,0,0.4,0.2,0,-999
D2,rand,-0.24166666,3,3.8921621,1.0475667,2.2431595,36.97065,34.13937,35.441063,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
D2,rand,-0.74000001,17,9.8439474,2.1980555,6.0430975,41.597046,32.12904,37.265137,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,1.288
D2,rand,-0.61666667,0,8.4851923,2.4138088,4.8431616,39.840363,32.612312,37.228607,1,1,2,0,0,0,0,0,4,0,0.25,0.25,0.5,0,0,0,0,0,0,-999
D2,rand,-0.43157893,0,8.4963255,1.94101,5.2359457,35.39035,29.356289,32.125889,0,0,4,0,0,0,0,1,5,0,0,0,0.8,0,0,0,0,0.2,0,-999
D2,rand,-0.66666669,1,10.198766,1.1766385,5.9997058,35.210915,28.697794,31.876247,3,0,0,0,2,0,0,0,5,0,0.6,0,0,0,0.4,0,0,0,0,0
D2,rand,-2.2056434,0,16.62081,2.1850092,8.1857395,45.38718,29.398741,34.565308,0,0,1,0,4,0,0,0,5,0,0,0,0.2,0,0.8,0,0,0,0,-999
D2,rand,-0.42631578,0,5.143106,2.200099,3.3998818,33.86367,29.982405,31.817875,2,0,0,0,0,0,2,0,4,0,0.5,0,0,0,0,0,0.5,0,0,-999
D2,rand,-0.12142857,1,13.186699,1.5309321,6.8958464,39.541458,27.234291,33.8391,2,0,3,0,0,0,0,0,5,0,0.4,0,0.6,0,0,0,0,0,0,0
D2,rand,-1.5670102,0,17.090675,3.8922572,9.9522724,41.719158,26.366055,34.370216,2,0,0,0,1,0,0,1,4,0,0.5,0,0,0,0.25,0,0,0.25,0,-999
D2,rand,-0.14,0,3.4348526,0.88590008,2.4228947,32.049976,29.741117,31.313107,1,0,2,0,0,0,0,1,4,0,0.25,0,0.5,0,0,0,0,0.25,0,-999
D2,rand,-0.63076925,36,8.0489388,2.2343485,4.9073277,35.13855,28.407896,32.957916,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,0.85866666
D2,rand,-2.3613927,0,7.288312,1.8096853,4.1929221,38.454685,31.573183,36.116314,0,0,2,0,1,0,2,0,5,0,0,0,0.4,0,0.2,0,0.4,0,0,-999
D2,rand,-0.88181818,1,5.6594791,2.0362635,3.2858059,33.059875,28.083513,30.624628,2,0,1,0,0,0,2,0,5,0,0.4,0,0.2,0,0,0,0.4,0,0,0
D2,rand,-0.42666668,0,11.819359,1.8620768,6.8025322,35.816788,26.82707,31.348965,0,0,4,0,0,0,0,1,5,0,0,0,0.8,0,0,0,0,0.2,0,-999
D2,rand,-0.45714286,4,11.087829,2.1222861,5.4019361,34.882713,26.407656,30.23274,4,0,0,0,1,0,0,0,5,0,0.8,0,0,0,0.2,0,0,0,0,0
D2,rand,-0.19333333,9,8.7048435,1.3005399,5.2564511,41.719158,34.442448,37.89872,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,0
D2,rand,-0.54166669,0,16.580511,2.1959939,9.1325397,40.792835,25.204935,33.197231,1,1,2,0,0,0,0,1,5,0,0.2,0.2,0.4,0,0,0,0,0.2,0,-999
D2,rand,-2.6397231,0,10.142445,2.182621,5.9259362,40.056816,32.27507,36.482033,1,1,0,0,2,0,0,1,5,0,0.2,0.2,0,0,0.4,0,0,0.2,0,-999
D2,rand,-2.8174081,0,12.552487,2.1877134,7.5922265,41.999805,32.10191,35.172497,1,0,1,0,2,0,0,0,4,0,0.25,0,0.25,0,0.5,0,0,0,0,-999
D2,rand,-0.13846155,0,4.2287631,1.5295911,2.6009238,32.360027,28.276413,30.476337,4,0,0,0,0,0,1,0,5,0,0.8,0,0,0,0,0,0.2,0,0,-999
D2,rand,-0.83636361,0,14.884802,2.1920481,8.7647467,41.010883,27.551899,34.406609,0,2,2,0,0,0,0,1,5,0,0,0.4,0.4,0,0,0,0,0.2,0,-999
D2,rand,-1.22,0,5.8756046,1.8822662,4.3008089,33.982151,29.605532,31.421131,1,1,1,0,0,0,0,1,4,0,0.25,0.25,0.25,0,0,0,0,0.25,0,-999
D2,rand,-0.25,0,9.2790241,1.3180733,5.1780434,38.761189,32.28051,34.393902,0,1,0,0,0,0,3,0,4,0,0,0.25,0,0,0,0,0.75,0,0,-999
D2,rand,-0.13636364,0,3.8779767,1.9431729,2.6363928,36.585026,34.309944,35.365952,3,0,0,0,0,0,0,1,4,0,0.75,0,0,0,0,0,0,0.25,0,-999
D2,rand,-0.67000002,0,6.9943395,1.2568727,4.316761,35.728867,32.830074,34.290756,1,1,2,0,0,0,0,0,4,0,0.25,0.25,0.5,0,0,0,0,0,0,-999
D2,rand,-0.4362632,7,9.7794008,0.70341593,6.3184571,39.619942,31.456875,37.413822,4,0,0,0,1,0,0,0,5,0,0.8,0,0,0,0.2,0,0,0,0,1.0733334
D2,rand,-0.18000001,0,16.610317,2.3380497,9.8331366,44.190197,27.735151,38.323612,4,0,0,0,0,0,1,0,5,0,0.8,0,0,0,0,0,0.2,0,0,-999
D2,rand,-1.5933334,3,12.14581,1.6249431,6.0444169,40.091602,29.739681,33.122837,2,2,1,0,0,0,0,0,5,0,0.4,0.4,0.2,0,0,0,0,0,0,0
D2,rand,-0.2,0,13.309425,3.5772583,8.5218401,37.960796,29.012413,33.5112,2,0,1,0,0,0,0,1,4,0,0.5,0,0.25,0,0,0,0,0.25,0,-999
D2,rand,-1.846941,1,14.4362,1.5302672,7.8578143,38.837296,28.295527,33.145397,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,0
D2,rand,-4.5298514,0,2.2325246,0.74790442,1.4807038,32.411327,30.190609,31.1255,1,1,0,0,2,0,0,0,4,0,0.25,0.25,0,0,0.5,0,0,0,0,-999
D2,rand,-3.0836895,4,4.8646336,2.2023163,3.7443247,33.380695,29.289524,31.557461,1,1,1,0,0,0,2,0,5,0,0.2,0.2,0.2,0,0,0,0.4,0,0,0
D2,rand,-0.15555556,2,12.727876,1.0895821,6.2448511,39.502201,27.746532,33.30854,3,0,2,0,0,0,0,0,5,0,0.6,0,0.4,0,0,0,0,0,0,0
D2,rand,-1.0857143,0,8.6521635,2.2125528,6.0028262,39.575169,31.687925,35.176796,2,1,1,0,0,0,0,1,5,0,0.4,0.2,0.2,0,0,0,0,0.2,0,-999
D2,rand,-1.4636364,0,10.983081,3.0758173,6.4463968,34.298225,25.199242,30.609806,2,1,1,0,0,0,1,0,5,0,0.4,0.2,0.2,0,0,0,0.2,0,0,-999
D2,rand,-0.26666668,0,11.441937,1.3197364,7.8742638,39.827621,33.077633,35.86586,1,0,0,0,0,0,3,1,5,0,0.2,0,0,0,0,0,0.6,0.2,0,-999
D2,rand,-2.0816138,1,4.663413,2.1850092,3.0996296,33.333572,29.398741,31.549238,0,1,1,0,3,0,0,0,5,0,0,0.2,0.2,0,0.6,0,0,0,0,0
D2,rand,-0.175,0,2.6838632,0.75117308,1.9043745,31.157475,29.164013,30.126036,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-0.68000001,19,12.049141,1.4089897,6.4135823,39.227398,29.600584,35.220798,4,1,0,0,0,0,0,0,5,0,0.8,0.2,0,0,0,0,0,0,0,0.81777775
D2,rand,-1.35,7,7.1692729,0.99953741,4.4741802,36.29245,32.614941,33.901794,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,0
D2,rand,-0.13333334,4,3.6642156,0.65755761,2.2950833,32.234211,29.164013,30.510115,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
D2,rand,-2.0924275,37,7.1019516,1.4475175,4.4501996,35.262768,30.32592,32.815979,1,2,2,0,0,0,0,0,5,0,0.2,0.4,0.4,0,0,0,0,0,0,0.22596492
D2,rand,-0.57272726,0,7.2211642,2.1863859,4.2707143,33.059875,26.407656,28.716961,1,0,1,0,2,0,0,0,4,0,0.25,0,0.25,0,0.5,0,0,0,0,-999
D2,rand,-1.1363544,0,10.098736,1.3607126,6.1046071,40.091602,33.133812,36.976776,1,1,0,0,1,0,0,2,5,0,0.2,0.2,0,0,0.2,0,0,0.4,0,-999
D2,rand,-0.35882354,14,9.105258,1.5310581,4.8519263,35.166183,28.358093,31.963232,4,1,0,0,0,0,0,0,5,0,0.8,0.2,0,0,0,0,0,0,0,0.57244444
D2,rand,-0.41818181,7,7.3249474,1.0766072,3.7894814,36.663506,32.10191,34.653358,3,0,2,0,0,0,0,0,5,0,0.6,0,0.4,0,0,0,0,0,0,0
D2,rand,-0.25384617,0,11.06277,2.4785702,6.3170176,39.575169,30.382631,33.153912,2,1,1,0,0,0,0,0,4,0,0.5,0.25,0.25,0,0,0,0,0,0,-999
D2,rand,-0.30000001,0,#NAME?,Inf,NaN,37.02792,37.02792,37.02792,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,-999
D2,rand,-0.32307693,0,7.5612779,1.2909563,4.0963211,38.454685,32.513813,35.729008,0,1,1,0,0,0,2,1,5,0,0,0.2,0.2,0,0,0,0.4,0.2,0,-999
D2,rand,-0.42500001,17,9.5844154,1.4682047,5.2700229,38.940594,31.829081,35.13583,3,0,2,0,0,0,0,0,5,0,0.6,0,0.4,0,0,0,0,0,0,0.90385967
D2,rand,-0.26666668,1,10.930092,0.51769197,6.3909307,38.648407,29.226223,32.856068,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,0
D2,rand,-1.6833853,11,9.5427046,1.0592214,4.6733642,35.01347,28.072304,30.336559,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
D2,rand,-0.28666666,0,13.671466,1.530983,7.2234855,38.648407,25.871527,32.487473,2,1,1,0,0,0,1,0,5,0,0.4,0.2,0.2,0,0,0,0.2,0,0,-999
D2,rand,-0.44999999,1,9.1169434,1.5302672,4.3751416,34.846462,27.113539,30.252853,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,0
D2,rand,-0.44,0,12.193075,4.5532641,8.2127953,37.969467,27.507626,32.416889,1,0,2,0,0,0,0,0,3,0,0.333333333,0,0.666666667,0,0,0,0,0,0,-999
D2,rand,-2.0806162,0,11.273191,2.0444095,7.0398588,37.884335,28.675142,32.956306,1,0,1,0,1,0,0,2,5,0,0.2,0,0.2,0,0.2,0,0,0.4,0,-999
D2,rand,-0.11428571,16,8.5227346,1.4682047,5.260797,38.940594,31.438417,36.102859,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,1.3557894
D2,rand,-0.19,2,11.524212,2.3944929,5.8235836,36.585026,26.462587,33.089241,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,0
D2,rand,-2.2006164,0,8.3490686,0.91379923,4.2289114,38.032242,31.944799,34.939522,0,1,2,0,0,0,0,2,5,0,0,0.2,0.4,0,0,0,0,0.4,0,-999
D2,rand,-0.25,13,6.7219019,0.90580624,4.0474062,36.054012,30.186172,34.315147,2,0,3,0,0,0,0,0,5,0,0.4,0,0.6,0,0,0,0,0,0,0
D2,rand,-3.3237612,0,8.8315601,1.410056,5.0525541,39.137665,34.264301,36.590134,1,1,1,0,1,0,0,1,5,0,0.2,0.2,0.2,0,0.2,0,0,0.2,0,-999
D2,rand,-0.65555555,0,2.6036377,1.3540081,2.0628281,36.834751,34.670624,35.447189,1,1,1,0,0,0,0,0,3,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,-999
D2,rand,-0.2375,1,11.077769,1.4165801,5.2959304,37.400471,27.67342,30.892958,4,0,0,0,0,0,0,1,5,0,0.8,0,0,0,0,0,0,0.2,0,0
D2,rand,-0.12941177,1,13.302191,2.4232807,8.2110224,44.065319,33.083519,37.397335,3,0,0,0,0,0,2,0,5,0,0.6,0,0,0,0,0,0.4,0,0,0
D2,rand,-0.25,6,5.6881185,1.8499483,3.4510083,37.650841,32.286869,34.977863,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,0
D2,rand,-1.7880453,0,7.83252,2.4278049,4.8682513,34.417618,27.217072,30.132113,1,0,0,0,0,0,3,1,5,0,0.2,0,0,0,0,0,0.6,0.2,0,-999
D2,rand,-0.51176471,2,11.092846,1.4682047,6.6714406,38.940594,29.600584,34.170601,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,0
D2,rand,-0.11666667,0,4.8241086,2.4210238,3.0666664,38.032242,34.309944,35.944443,3,0,1,0,0,0,0,0,4,0,0.75,0,0.25,0,0,0,0,0,0,-999
D2,rand,-0.83999997,0,7.2515879,2.4906757,5.0653906,33.133812,27.843847,30.578259,1,0,0,0,1,0,0,1,3,0,0.333333333,0,0,0,0.333333333,0,0,0.333333333,0,-999
D2,rand,-0.46153846,21,6.5289559,1.2560934,3.5878887,35.01347,29.624561,31.742188,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0.74666667
D2,rand,-0.89999998,0,20.12108,2.4236002,11.341284,47.819546,29.292948,38.027843,0,1,1,0,0,0,2,1,5,0,0,0.2,0.2,0,0,0,0.4,0.2,0,-999
D2,rand,-0.12307692,11,9.5080404,1.4145994,4.8393006,37.089184,29.164013,32.155521,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0
D2,rand,-3.6544397,0,12.733933,1.7198023,7.0707579,40.721313,28.239216,35.124077,1,0,0,0,2,0,0,2,5,0,0.2,0,0,0,0.4,0,0,0.4,0,-999
D2,rand,-0.38571429,0,5.8284659,1.4108583,3.3898277,35.335747,29.62479,31.843805,1,0,1,0,0,0,2,1,5,0,0.2,0,0.2,0,0,0,0.4,0.2,0,-999
D2,rand,-1.4164394,0,1.9346077,0.86637408,1.4077224,29.130566,27.48941,28.327734,2,0,1,0,0,0,0,0,3,0,0.666666667,0,0.333333333,0,0,0,0,0,0,-999
D2,rand,-0.1125,12,13.140611,2.0958087,7.9547505,39.502201,27.67342,33.759605,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0
D2,rand,-0.14666666,1,10.97049,2.0811286,5.3059421,36.548244,27.735151,33.642838,3,0,1,0,0,0,1,0,5,0,0.6,0,0.2,0,0,0,0.2,0,0,0
D2,rand,-2.2869291,4,6.5470896,2.4785702,3.884311,34.847046,30.382631,32.203457,1,1,1,0,1,0,0,1,5,0,0.2,0.2,0.2,0,0.2,0,0,0.2,0,0
D2,rand,-0.1,33,7.9655762,1.0567847,4.200779,37.665714,32.336403,34.890202,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1.1298245
D2,rand,-2.7123199,0,16.147009,2.228555,7.841857,45.772671,30.186172,35.799973,1,0,0,0,2,0,1,1,5,0,0.2,0,0,0,0.4,0,0.2,0.2,0,-999
D2,rand,-1.9182221,0,9.9338255,2.1886692,5.0186663,39.541458,29.737055,34.116966,0,0,1,0,3,0,0,1,5,0,0,0,0.2,0,0.6,0,0,0.2,0,-999
D2,rand,-0.75882351,1,7.3165064,1.2560934,4.9923234,36.133404,29.624561,32.856079,4,0,0,0,0,0,1,0,5,0,0.8,0,0,0,0,0,0.2,0,0,0
D2,rand,-2.4220531,0,9.0426273,1.440974,4.8313975,42.975834,40.490017,41.909805,2,0,1,0,1,0,0,0,4,0,0.5,0,0.25,0,0.25,0,0,0,0,-999
D2,rand,-5.6297369,0,5.22294,0.62073827,2.5940623,34.954342,30.07546,32.211601,0,1,0,0,3,0,0,1,5,0,0,0.2,0,0,0.6,0,0,0.2,0,-999
D2,rand,-2.7629006,0,5.1353045,2.1551399,3.3121376,34.370056,29.698948,32.293652,1,1,1,0,2,0,0,0,5,0,0.2,0.2,0.2,0,0.4,0,0,0,0,-999
D2,rand,-1.3878123,0,14.754352,1.5319951,6.5467,40.091602,28.50856,31.631224,3,1,0,0,1,0,0,0,5,0,0.6,0.2,0,0,0.2,0,0,0,0,-999
D2,rand,-0.67595041,0,7.9255152,1.990126,4.2873812,33.499592,27.336866,29.491522,2,1,1,0,1,0,0,0,5,0,0.4,0.2,0.2,0,0.2,0,0,0,0,-999
D2,rand,-4.6191721,0,13.468979,1.4440464,8.2979908,41.788242,30.166054,35.905384,1,0,0,0,4,0,0,0,5,0,0.2,0,0,0,0.8,0,0,0,0,-999
